sample_index,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,relation,response,eligible,delta_arrival_time_s,pet_s,spatial_min_dist_m,num_positives,num_hard_negatives,num_negatives,trainable_anchor
18338,eb60cbc0568cbf7a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb60cbc0568cbf7a_focus_424_src1.npz,424,473,26,63,33,30,other_leads_focus,maintains,1,0.0,2.700000047683716,10.058086395263672,2,0,4,0
18339,eb6ffcad400a5dcb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb6ffcad400a5dcb_focus_34_src0.npz,34,38,1,57,47,10,crossing_or_oncoming_conflict,goes_first,1,-2.299999952316284,2.299999952316284,0.13859626650810242,2,4,4,1
18340,eb6ffcad400a5dcb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb6ffcad400a5dcb_focus_34_src0.npz,34,38,1,57,37,20,crossing_or_oncoming_conflict,goes_first,1,-2.299999952316284,2.299999952316284,0.13859626650810242,2,4,4,1
18341,eb6ffcad400a5dcb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb6ffcad400a5dcb_focus_34_src0.npz,34,38,1,57,27,30,crossing_or_oncoming_conflict,goes_first,1,-2.299999952316284,2.299999952316284,0.13859626650810242,2,3,4,1
18342,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,3751,1,41,31,10,other_leads_focus,maintains,1,0.0,3.799999952316284,1.1358212232589722,2,2,4,1
18343,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,3751,1,41,21,20,other_leads_focus,maintains,1,0.0,3.799999952316284,1.1358212232589722,2,3,4,1
18344,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,2126,14,56,46,10,other_leads_focus,maintains,1,0.0,8.0,9.149734497070312,2,4,4,1
18345,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,2126,14,56,36,20,other_leads_focus,maintains,1,0.0,8.0,9.149734497070312,2,4,4,1
18346,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,2126,14,56,26,30,other_leads_focus,maintains,1,0.0,8.0,9.149734497070312,2,4,4,1
18347,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,2128,20,81,71,10,other_leads_focus,maintains,1,0.0,8.0,16.992431640625,2,4,4,1
18348,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,2128,20,81,61,20,other_leads_focus,maintains,1,0.0,8.0,16.992431640625,2,4,4,1
18349,eb7d8a041899f980,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb7d8a041899f980_focus_2127_src1.npz,2127,2128,20,81,51,30,other_leads_focus,maintains,1,0.0,8.0,16.992431640625,2,4,4,1
18350,eb8a62c458945c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb8a62c458945c81_focus_1177_src1.npz,1177,1436,2,55,45,10,converging_conflict,yields,1,2.5,2.5,0.16070504486560822,2,4,4,1
18351,eb8a62c458945c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb8a62c458945c81_focus_1177_src1.npz,1177,1436,2,55,35,20,converging_conflict,yields,1,2.5,2.5,0.16070504486560822,2,4,4,1
18352,eb8a62c458945c81,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb8a62c458945c81_focus_1177_src1.npz,1177,1436,2,55,25,30,converging_conflict,yields,1,2.5,2.5,0.16070504486560822,2,4,4,1
18353,eb8f225a11c312cb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb8f225a11c312cb_focus_1111_src2.npz,1111,1089,6,74,64,10,other_follows_focus,maintains,1,0.0,2.5999999046325684,8.235206604003906,2,1,4,1
18354,eb8f225a11c312cb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb8f225a11c312cb_focus_1111_src2.npz,1111,1089,6,74,54,20,other_follows_focus,maintains,1,0.0,2.5999999046325684,8.235206604003906,2,2,4,1
18355,eb8f225a11c312cb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb8f225a11c312cb_focus_1111_src2.npz,1111,1089,6,74,44,30,other_follows_focus,ambiguous,0,0.0,2.5999999046325684,8.235206604003906,0,0,0,0
18356,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1438,1,78,68,10,other_leads_focus,maintains,1,1.2000000476837158,1.2000000476837158,0.25156325101852417,2,4,4,1
18357,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1438,1,78,58,20,other_leads_focus,maintains,1,1.2000000476837158,1.2000000476837158,0.25156325101852417,2,4,4,1
18358,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1438,1,78,48,30,other_leads_focus,ambiguous,0,1.2000000476837158,1.2000000476837158,0.25156325101852417,0,0,0,0
18359,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1449,3,31,21,10,converging_conflict,goes_first,1,-1.7000000476837158,1.7000000476837158,3.245028495788574,2,1,4,1
18360,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1435,4,59,49,10,converging_conflict,ambiguous,0,3.0,3.0,3.7166643142700195,0,0,0,0
18361,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1435,4,59,39,20,converging_conflict,ambiguous,0,3.0,3.0,3.7166643142700195,0,0,0,0
18362,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1435,4,59,29,30,converging_conflict,ambiguous,0,3.0,3.0,3.7166643142700195,0,0,0,0
18363,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1441,19,68,58,10,converging_conflict,goes_first,1,-1.899999976158142,1.899999976158142,0.029925748705863953,2,0,4,0
18364,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1441,19,68,48,20,converging_conflict,goes_first,1,-1.899999976158142,1.899999976158142,0.029925748705863953,2,3,4,1
18365,eb92ed2338663346,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb92ed2338663346_focus_6327_src7.npz,6327,1441,19,68,38,30,converging_conflict,goes_first,1,-1.899999976158142,1.899999976158142,0.029925748705863953,2,4,4,1
18366,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2003,1,42,32,10,converging_conflict,goes_first,1,-2.700000047683716,2.700000047683716,0.07792652398347855,2,0,4,0
18367,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2003,1,42,22,20,converging_conflict,goes_first,1,-2.700000047683716,2.700000047683716,0.07792652398347855,2,0,4,0
18368,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,1993,6,41,31,10,other_leads_focus,maintains,1,0.0,3.5999999046325684,4.0178093910217285,2,1,4,1
18369,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,1993,6,41,21,20,other_leads_focus,maintains,1,0.0,3.5999999046325684,4.0178093910217285,2,1,4,1
18370,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2002,9,56,46,10,other_leads_focus,maintains,1,0.0,4.900000095367432,4.337925910949707,2,2,4,1
18371,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2002,9,56,36,20,other_leads_focus,maintains,1,0.0,4.900000095367432,4.337925910949707,2,2,4,1
18372,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2002,9,56,26,30,other_leads_focus,maintains,1,0.0,4.900000095367432,4.337925910949707,2,3,4,1
18373,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2023,12,59,49,10,other_leads_focus,maintains,1,0.0,5.900000095367432,4.020089626312256,2,3,4,1
18374,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2023,12,59,39,20,other_leads_focus,maintains,1,0.0,5.900000095367432,4.020089626312256,2,2,4,1
18375,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2023,12,59,29,30,other_leads_focus,maintains,1,0.0,5.900000095367432,4.020089626312256,2,2,4,1
18376,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2029,16,58,48,10,other_leads_focus,maintains,1,0.0,6.800000190734863,3.438044309616089,2,2,4,1
18377,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2029,16,58,38,20,other_leads_focus,maintains,1,0.0,6.800000190734863,3.438044309616089,2,2,4,1
18378,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2029,16,58,28,30,other_leads_focus,maintains,1,0.0,6.800000190734863,3.438044309616089,2,3,4,1
18379,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2033,25,62,52,10,other_leads_focus,maintains,1,0.0,8.0,4.250534534454346,2,3,4,1
18380,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2033,25,62,42,20,other_leads_focus,maintains,1,0.0,8.0,4.250534534454346,2,2,4,1
18381,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2033,25,62,32,30,other_leads_focus,maintains,1,0.0,8.0,4.250534534454346,2,2,4,1
18382,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2036,29,70,60,10,other_leads_focus,maintains,1,0.0,8.0,8.485213279724121,2,4,4,1
18383,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2036,29,70,50,20,other_leads_focus,maintains,1,0.0,8.0,8.485213279724121,2,2,4,1
18384,eb9f270c5a74da2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/eb9f270c5a74da2_focus_4540_src2.npz,4540,2036,29,70,40,30,other_leads_focus,maintains,1,0.0,8.0,8.485213279724121,2,2,4,1
18385,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,63,1,75,65,10,other_leads_focus,decelerates,1,1.5,1.5,1.094464898109436,2,0,4,0
18386,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,63,1,75,55,20,other_leads_focus,decelerates,1,1.5,1.5,1.094464898109436,2,1,4,1
18387,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,63,1,75,45,30,other_leads_focus,decelerates,1,1.5,1.5,1.094464898109436,2,4,4,1
18388,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,84,11,51,41,10,other_follows_focus,decelerates,1,-1.2000000476837158,1.2000000476837158,0.12979748845100403,1,0,4,0
18389,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,84,11,51,31,20,other_follows_focus,decelerates,1,-1.2000000476837158,1.2000000476837158,0.12979748845100403,0,0,4,0
18390,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,84,11,51,21,30,other_follows_focus,decelerates,1,-1.2000000476837158,1.2000000476837158,0.12979748845100403,0,0,4,0
18391,ebcd86f110eca80f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebcd86f110eca80f_focus_64_src2.npz,64,55,16,31,21,10,converging_conflict,yields,1,1.7000000476837158,1.7000000476837158,0.037329234182834625,2,4,4,1
18392,ebd947c7b2a5f481,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebd947c7b2a5f481_focus_2262_src0.npz,2262,2778,5,31,21,10,converging_conflict,ambiguous,0,1.899999976158142,1.899999976158142,0.08594680577516556,0,0,0,0
18393,ebd947c7b2a5f481,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ebd947c7b2a5f481_focus_2262_src0.npz,2262,2302,9,37,27,10,other_follows_focus,maintains,1,0.0,7.199999809265137,12.83763599395752,2,4,4,1
18394,ec0922565a308c28,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0922565a308c28_focus_1433_src0.npz,1433,1435,1,66,56,10,other_leads_focus,decelerates,1,2.299999952316284,2.299999952316284,0.5820697546005249,2,4,4,1
18395,ec0922565a308c28,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0922565a308c28_focus_1433_src0.npz,1433,1435,1,66,46,20,other_leads_focus,decelerates,1,2.299999952316284,2.299999952316284,0.5820697546005249,2,4,4,1
18396,ec0922565a308c28,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0922565a308c28_focus_1433_src0.npz,1433,1435,1,66,36,30,other_leads_focus,decelerates,1,2.299999952316284,2.299999952316284,0.5820697546005249,2,4,4,1
18397,ec0922565a308c28,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0922565a308c28_focus_1433_src0.npz,1433,1431,4,88,78,10,other_leads_focus,maintains,1,0.20000000298023224,0.20000000298023224,3.5613722801208496,2,4,4,1
18398,ec0922565a308c28,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0922565a308c28_focus_1433_src0.npz,1433,1431,4,88,68,20,other_leads_focus,ambiguous,0,0.20000000298023224,0.20000000298023224,3.5613722801208496,0,0,0,0
18399,ec0922565a308c28,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0922565a308c28_focus_1433_src0.npz,1433,1431,4,88,58,30,other_leads_focus,ambiguous,0,0.20000000298023224,0.20000000298023224,3.5613722801208496,0,0,0,0
18400,ec0fb36a6e565f21,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0fb36a6e565f21_focus_1118_src1.npz,1118,3106,1,61,51,10,converging_conflict,goes_first,1,-2.9000000953674316,2.9000000953674316,0.5535650849342346,2,0,4,0
18401,ec0fb36a6e565f21,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0fb36a6e565f21_focus_1118_src1.npz,1118,3106,1,61,41,20,converging_conflict,goes_first,1,-2.9000000953674316,2.9000000953674316,0.5535650849342346,2,0,4,0
18402,ec0fb36a6e565f21,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec0fb36a6e565f21_focus_1118_src1.npz,1118,3106,1,61,31,30,converging_conflict,goes_first,1,-2.9000000953674316,2.9000000953674316,0.5535650849342346,2,0,4,0
18403,ec11d16203b1955f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec11d16203b1955f_focus_773_src0.npz,773,792,6,65,55,10,other_leads_focus,maintains,1,2.5,2.5,1.414344072341919,2,4,4,1
18404,ec11d16203b1955f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec11d16203b1955f_focus_773_src0.npz,773,792,6,65,45,20,other_leads_focus,maintains,1,2.5,2.5,1.414344072341919,2,4,4,1
18405,ec11d16203b1955f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec11d16203b1955f_focus_773_src0.npz,773,792,6,65,35,30,other_leads_focus,maintains,1,2.5,2.5,1.414344072341919,2,4,4,1
18406,ec11d16203b1955f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec11d16203b1955f_focus_773_src0.npz,773,783,9,39,29,10,other_follows_focus,maintains,1,0.0,8.0,3.373530387878418,2,4,4,1
18407,ec11d16203b1955f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec11d16203b1955f_focus_773_src0.npz,773,783,9,39,19,20,other_follows_focus,ambiguous,0,0.0,8.0,3.373530387878418,0,0,0,0
18408,ec147888d60e3eeb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec147888d60e3eeb_focus_161_src1.npz,161,201,1,29,19,10,other_follows_focus,maintains,1,0.0,7.699999809265137,3.19869065284729,2,4,4,1
18409,ec21bd0c6cc00a87,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec21bd0c6cc00a87_focus_61_src6.npz,61,336,1,29,19,10,crossing_or_oncoming_conflict,ambiguous,0,2.5999999046325684,2.5999999046325684,3.253310203552246,0,0,0,0
18410,ec221135f8b505f6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec221135f8b505f6_focus_1191_src1.npz,1191,1224,1,52,42,10,other_follows_focus,ambiguous,0,0.0,6.300000190734863,1.1641108989715576,0,0,0,0
18411,ec221135f8b505f6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec221135f8b505f6_focus_1191_src1.npz,1191,1224,1,52,32,20,other_follows_focus,ambiguous,0,0.0,6.300000190734863,1.1641108989715576,0,0,0,0
18412,ec221135f8b505f6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec221135f8b505f6_focus_1191_src1.npz,1191,1224,1,52,22,30,other_follows_focus,ambiguous,0,0.0,6.300000190734863,1.1641108989715576,0,0,0,0
18413,ec221135f8b505f6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec221135f8b505f6_focus_1191_src1.npz,1191,1260,10,38,28,10,crossing_or_oncoming_conflict,ambiguous,0,2.700000047683716,2.700000047683716,3.631984233856201,0,0,0,0
18414,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2297,2,52,42,10,other_follows_focus,maintains,1,0.0,3.5,2.6926565170288086,2,4,4,1
18415,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2297,2,52,32,20,other_follows_focus,maintains,1,0.0,3.5,2.6926565170288086,2,4,4,1
18416,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2297,2,52,22,30,other_follows_focus,ambiguous,0,0.0,3.5,2.6926565170288086,0,0,0,0
18417,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2243,4,34,24,10,other_leads_focus,decelerates,1,2.799999952316284,2.799999952316284,2.956265449523926,2,4,4,1
18418,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2241,11,72,62,10,other_leads_focus,maintains,1,1.7000000476837158,1.7000000476837158,3.254577875137329,2,4,4,1
18419,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2241,11,72,52,20,other_leads_focus,maintains,1,1.7000000476837158,1.7000000476837158,3.254577875137329,2,4,4,1
18420,ec2a816349587138,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec2a816349587138_focus_2240_src0.npz,2240,2241,11,72,42,30,other_leads_focus,maintains,1,1.7000000476837158,1.7000000476837158,3.254577875137329,2,4,4,1
18421,ec4515dd05a05625,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec4515dd05a05625_focus_725_src2.npz,725,722,2,41,31,10,other_follows_focus,decelerates,1,-0.10000000149011612,0.10000000149011612,3.3387069702148438,2,4,4,1
18422,ec4515dd05a05625,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ec4515dd05a05625_focus_725_src2.npz,725,722,2,41,21,20,other_follows_focus,decelerates,1,-0.10000000149011612,0.10000000149011612,3.3387069702148438,2,4,4,1
